filename,size,rseries
07181008_0900_F0006,210.425MiB,R68
07181008_0900_F0007,208.418MiB,R68
07181008_0900_F0008,210.357MiB,R68
07181008_0900_F0009,210.135MiB,R68
07181008_0900_F0010,162.887MiB,R68
07181008_0910_F0001,54.767MiB,R68
07181008_0910_F0002,210.446MiB,R68
07181008_0910_F0003,210.921MiB,R68
07181008_0910_F0004,210.240MiB,R68
07181008_0910_F0005,210.368MiB,R68
07181008_0910_F0006,210.439MiB,R68
07181008_0910_F0007,208.319MiB,R68
07181008_0910_F0008,206.862MiB,R68
07181008_0910_F0009,209.177MiB,R68
07181008_0910_F0010,162.948MiB,R68
07181008_0920_F0001,53.984MiB,R68
07181008_0920_F0002,212.736MiB,R68
07181008_0920_F0003,206.022MiB,R68
07181008_0920_F0004,212.344MiB,R68
07181008_0920_F0005,209.068MiB,R68
07181008_0920_F0006,211.091MiB,R68
07181008_0920_F0007,210.170MiB,R68
07181008_0920_F0008,209.051MiB,R68
07181008_0920_F0009,210.076MiB,R68
07181008_0920_F0010,162.990MiB,R68
07181008_0930_F0001,53.728MiB,R68
07181008_0930_F0002,211.305MiB,R68
07181008_0930_F0003,209.631MiB,R68
07181008_0930_F0004,209.080MiB,R68
07181008_0930_F0005,207.451MiB,R68
07181008_0930_F0006,206.397MiB,R68
07181008_0930_F0007,208.874MiB,R68
07181008_0930_F0008,211.492MiB,R68
07181008_0930_F0009,206.681MiB,R68
07181008_0930_F0010,174.682MiB,R68
07181008_0940_F0001,55.248MiB,R68
07181008_0940_F0002,212.671MiB,R68
07181008_0940_F0003,208.588MiB,R68
07181008_0940_F0004,208.293MiB,R68
07181008_0940_F0005,207.641MiB,R68
07181008_0940_F0006,209.499MiB,R68
07181008_0940_F0007,210.009MiB,R68
07181008_0940_F0008,208.239MiB,R68
07181008_0940_F0009,207.126MiB,R68
07181008_0940_F0010,159.562MiB,R68
07181008_0950_F0001,54.365MiB,R68
07181008_0950_F0002,212.380MiB,R68
07181008_0950_F0003,210.871MiB,R68
07181008_0950_F0004,210.884MiB,R68
07181008_0950_F0005,212.562MiB,R68
07181008_0950_F0006,204.907MiB,R68
07181008_0950_F0007,207.152MiB,R68
07181008_0950_F0008,210.761MiB,R68
07181008_0950_F0009,207.658MiB,R68
07181008_0950_F0010,164.414MiB,R68
07181008_1000_F0001,53.891MiB,R68
07181008_1000_F0002,215.570MiB,R68
07181008_1000_F0003,202.740MiB,R68
07181008_1000_F0004,204.483MiB,R68
07181008_1000_F0005,208.082MiB,R68
07181008_1000_F0006,206.288MiB,R68
07181008_1000_F0007,209.498MiB,R68
07181008_1000_F0008,206.570MiB,R68
07181008_1000_F0009,206.185MiB,R68
07181008_1000_F0010,167.636MiB,R68
07181008_1011_F0001,54.188MiB,R68
07181008_1011_F0002,213.515MiB,R68
07181008_1011_F0003,210.613MiB,R68
07181008_1011_F0004,209.107MiB,R68
07181008_1011_F0005,213.212MiB,R68
07181008_1011_F0006,205.856MiB,R68
07181008_1011_F0007,210.555MiB,R68
07181008_1011_F0008,207.969MiB,R68
07181008_1011_F0009,208.564MiB,R68
07181008_1011_F0010,168.630MiB,R68
07181008_1021_F0001,56.827MiB,R68
07181008_1021_F0002,211.887MiB,R68
07181008_1021_F0003,210.534MiB,R68
07181008_1021_F0004,211.040MiB,R68
07181008_1021_F0005,205.525MiB,R68
07181008_1021_F0006,209.985MiB,R68
07181008_1021_F0007,210.266MiB,R68
07181008_1021_F0008,209.012MiB,R68
07181008_1021_F0009,210.671MiB,R68
07181008_1021_F0010,157.458MiB,R68
07181008_1031_F0001,56.535MiB,R68
07181008_1031_F0002,212.697MiB,R68
07181008_1031_F0003,208.093MiB,R68
07181008_1031_F0004,210.954MiB,R68
07181008_1031_F0005,209.520MiB,R68
07181008_1031_F0006,207.969MiB,R68
07181008_1031_F0007,205.015MiB,R68
07181008_1031_F0008,205.320MiB,R68
07181008_1031_F0009,203.791MiB,R68
07181008_1031_F0010,158.263MiB,R68
07181008_1041_F0001,57.872MiB,R68
07181008_1041_F0002,210.157MiB,R68
07181008_1041_F0003,208.511MiB,R68
07181008_1041_F0004,211.132MiB,R68
07181008_1041_F0005,210.431MiB,R68
07181008_1041_F0006,209.310MiB,R68
07181008_1041_F0007,212.053MiB,R68
07181008_1041_F0008,208.157MiB,R68
07181008_1041_F0009,207.442MiB,R68
07181008_1041_F0010,159.969MiB,R68
07181008_1140_F0001,49.963MiB,R68
07181008_1140_F0002,193.346MiB,R68
07181008_1140_F0003,189.647MiB,R68
07181008_1140_F0004,190.528MiB,R68
07181008_1140_F0005,189.805MiB,R68
07181008_1140_F0006,194.683MiB,R68
07181008_1140_F0007,187.441MiB,R68
07181008_1140_F0008,191.525MiB,R68
07181008_1140_F0009,192.687MiB,R68
07181008_1140_F0010,149.429MiB,R68
07181008_1150_F0001,46.925MiB,R68
07181008_1150_F0002,194.747MiB,R68
07181008_1150_F0003,190.999MiB,R68
07181008_1150_F0004,192.026MiB,R68
07181008_1150_F0005,189.486MiB,R68
07181008_1150_F0006,192.346MiB,R68
07181008_1150_F0007,193.882MiB,R68
07181008_1150_F0008,192.543MiB,R68
07181008_1150_F0009,189.817MiB,R68
07181008_1150_F0010,150.458MiB,R68
07181008_1201_F0001,48.358MiB,R68
07181008_1201_F0002,191.616MiB,R68
07181008_1201_F0003,189.991MiB,R68
07181008_1201_F0004,195.504MiB,R68
07181008_1201_F0005,193.685MiB,R68
07181008_1201_F0006,195.418MiB,R68
07181008_1201_F0007,192.018MiB,R68
07181008_1201_F0008,191.732MiB,R68
07181008_1201_F0009,188.884MiB,R68
07181008_1201_F0010,151.571MiB,R68
07181008_1211_F0001,46.932MiB,R68
07181008_1211_F0002,195.070MiB,R68
07181008_1211_F0003,193.608MiB,R68
07181008_1211_F0004,193.388MiB,R68
07181008_1211_F0005,190.795MiB,R68
07181008_1211_F0006,193.334MiB,R68
07181008_1211_F0007,192.642MiB,R68
07181008_1211_F0008,192.420MiB,R68
07181008_1211_F0009,193.457MiB,R68
07181008_1211_F0010,152.968MiB,R68
07181008_1221_F0001,45.011MiB,R68
07181008_1221_F0002,193.959MiB,R68
07181008_1221_F0003,193.910MiB,R68
07181008_1221_F0004,188.554MiB,R68
07181008_1221_F0005,191.757MiB,R68
07181008_1221_F0006,190.822MiB,R68
07181008_1221_F0007,189.669MiB,R68
07181008_1221_F0008,194.256MiB,R68
07181008_1221_F0009,190.783MiB,R68
07181008_1221_F0010,158.951MiB,R68
07181008_1231_F0001,51.526MiB,R68
07181008_1231_F0002,194.893MiB,R68
07181008_1231_F0003,193.279MiB,R68
07181008_1231_F0004,194.424MiB,R68
07181008_1231_F0005,191.515MiB,R68
07181008_1231_F0006,191.497MiB,R68
07181008_1231_F0007,190.571MiB,R68
07181008_1231_F0008,189.283MiB,R68
07181008_1231_F0009,192.663MiB,R68
07181008_1231_F0010,153.743MiB,R68
07181008_1241_F0001,52.815MiB,R68
07181008_1241_F0002,195.737MiB,R68
07181008_1241_F0003,192.444MiB,R68
07181008_1241_F0004,189.740MiB,R68
07181008_1241_F0005,188.026MiB,R68
07181008_1241_F0006,191.126MiB,R68
07181008_1241_F0007,191.567MiB,R68
07181008_1241_F0008,188.508MiB,R68
07181008_1241_F0009,193.597MiB,R68
07181008_1241_F0010,159.325MiB,R68
07181008_1251_F0001,45.435MiB,R68
07181008_1251_F0002,195.655MiB,R68
07181008_1251_F0003,191.484MiB,R68
07181008_1251_F0004,195.397MiB,R68
07181008_1251_F0005,192.312MiB,R68
07181008_1251_F0006,192.438MiB,R68
07181008_1251_F0007,194.778MiB,R68
07181008_1251_F0008,192.704MiB,R68
07181008_1251_F0009,193.871MiB,R68
07181008_1251_F0010,152.099MiB,R68
07181008_1301_F0001,43.797MiB,R68
07181008_1301_F0002,194.477MiB,R68
07181008_1301_F0003,190.461MiB,R68
07181008_1301_F0004,192.033MiB,R68
07181008_1301_F0005,191.111MiB,R68
07181008_1301_F0006,193.978MiB,R68
07181008_1301_F0007,191.896MiB,R68
07181008_1301_F0008,192.165MiB,R68
07181008_1301_F0009,194.396MiB,R68
07181008_1301_F0010,171.508MiB,R68
07181008_1312_F0001,43.971MiB,R68
07181008_1312_F0002,192.987MiB,R68
07181008_1312_F0003,194.047MiB,R68
07181008_1312_F0004,193.423MiB,R68
07181008_1312_F0005,188.788MiB,R68
07181008_1312_F0006,193.186MiB,R68
07181008_1312_F0007,190.500MiB,R68
07181008_1312_F0008,188.946MiB,R68
07181008_1312_F0009,191.172MiB,R68
07181008_1312_F0010,160.309MiB,R68
07181008_1322_F0001,50.505MiB,R68
07181008_1322_F0002,194.494MiB,R68
07181008_1322_F0003,194.581MiB,R68
07181008_1322_F0004,193.514MiB,R68
07181008_1322_F0005,192.143MiB,R68
07181008_1322_F0006,191.470MiB,R68
07181008_1322_F0007,192.036MiB,R68
07181008_1322_F0008,189.843MiB,R68
07181008_1322_F0009,191.810MiB,R68
07181008_1322_F0010,158.230MiB,R68
07181008_1332_F0001,44.921MiB,R68
07181008_1332_F0002,190.699MiB,R68
07181008_1332_F0003,192.297MiB,R68
07181008_1332_F0004,188.593MiB,R68
07181008_1332_F0005,191.145MiB,R68
07181008_1332_F0006,194.259MiB,R68
07181008_1332_F0007,189.760MiB,R68
07181008_1332_F0008,191.448MiB,R68
07181008_1332_F0009,193.294MiB,R68
07181008_1332_F0010,153.203MiB,R68
07181008_1453_F0001,50.050MiB,R68
07181008_1453_F0002,194.337MiB,R68
07181008_1453_F0003,188.370MiB,R68
07181008_1453_F0004,191.918MiB,R68
07181008_1453_F0005,189.327MiB,R68
07181008_1453_F0006,189.411MiB,R68
07181008_1453_F0007,191.987MiB,R68
07181008_1453_F0008,192.137MiB,R68
07181008_1453_F0009,188.434MiB,R68
07181008_1453_F0010,153.669MiB,R68
07181008_1503_F0001,50.335MiB,R68
07181008_1503_F0002,197.075MiB,R68
07181008_1503_F0003,192.070MiB,R68
07181008_1503_F0004,189.288MiB,R68
07181008_1503_F0005,193.819MiB,R68
07181008_1503_F0006,190.623MiB,R68
07181008_1503_F0007,194.705MiB,R68
07181008_1503_F0008,191.558MiB,R68
07181008_1503_F0009,194.922MiB,R68
07181008_1503_F0010,148.321MiB,R68
07181008_1513_F0001,49.408MiB,R68
07181008_1513_F0002,199.366MiB,R68
07181008_1513_F0003,193.880MiB,R68
07181008_1513_F0004,192.052MiB,R68
07181008_1513_F0005,194.460MiB,R68
07181008_1513_F0006,191.491MiB,R68
07181008_1513_F0007,191.459MiB,R68
07181008_1513_F0008,193.429MiB,R68
07181008_1513_F0009,194.278MiB,R68
07181008_1513_F0010,152.573MiB,R68
07181008_1523_F0001,49.798MiB,R68
07181008_1523_F0002,196.976MiB,R68
07181008_1523_F0003,192.131MiB,R68
07181008_1523_F0004,192.769MiB,R68
07181008_1523_F0005,192.615MiB,R68
07181008_1523_F0006,192.999MiB,R68
07181008_1523_F0007,192.420MiB,R68
07181008_1523_F0008,193.226MiB,R68
07181008_1523_F0009,192.360MiB,R68
07181008_1523_F0010,156.256MiB,R68
07181008_1533_F0001,48.800MiB,R68
07181008_1533_F0002,197.038MiB,R68
07181008_1533_F0003,191.978MiB,R68
07181008_1533_F0004,192.238MiB,R68
07181008_1533_F0005,192.832MiB,R68
07181008_1533_F0006,192.760MiB,R68
07181008_1533_F0007,191.435MiB,R68
07181008_1533_F0008,198.550MiB,R68
07181008_1533_F0009,190.559MiB,R68
07181008_1533_F0010,161.743MiB,R68
07181008_1543_F0001,47.498MiB,R68
07181008_1543_F0002,195.311MiB,R68
07181008_1543_F0003,193.046MiB,R68
07181008_1543_F0004,192.620MiB,R68
07181008_1543_F0005,187.533MiB,R68
07181008_1543_F0006,194.682MiB,R68
07181008_1543_F0007,190.195MiB,R68
07181008_1543_F0008,193.732MiB,R68
07181008_1543_F0009,197.036MiB,R68
07181008_1543_F0010,160.987MiB,R68
07181008_1553_F0001,47.252MiB,R68
07181008_1553_F0002,200.015MiB,R68
07181008_1553_F0003,194.423MiB,R68
07181008_1553_F0004,193.757MiB,R68
07181008_1553_F0005,192.471MiB,R68
07181008_1553_F0006,190.381MiB,R68
07181008_1553_F0007,191.230MiB,R68
07181008_1553_F0008,194.899MiB,R68
07181008_1553_F0009,194.106MiB,R68
07181008_1553_F0010,163.468MiB,R68
07181008_1604_F0001,52.831MiB,R68
07181008_1604_F0002,197.909MiB,R68
07181008_1604_F0003,191.866MiB,R68
07181008_1604_F0004,193.602MiB,R68
07181008_1604_F0005,190.826MiB,R68
07181008_1604_F0006,198.830MiB,R68
07181008_1604_F0007,191.464MiB,R68
07181008_1604_F0008,192.388MiB,R68
07181008_1604_F0009,190.701MiB,R68
07181008_1604_F0010,163.577MiB,R68
07181008_1614_F0001,52.660MiB,R68
07181008_1614_F0002,200.414MiB,R68
07181008_1614_F0003,191.866MiB,R68
07181008_1614_F0004,192.879MiB,R68
07181008_1614_F0005,192.911MiB,R68
07181008_1614_F0006,189.408MiB,R68
07181008_1614_F0007,192.077MiB,R68
07181008_1614_F0008,185.783MiB,R68
07181008_1614_F0009,192.900MiB,R68
07181008_1614_F0010,167.541MiB,R68
07181008_1624_F0001,47.682MiB,R68
07181008_1624_F0002,192.557MiB,R68
07181008_1624_F0003,187.534MiB,R68
07181008_1624_F0004,187.486MiB,R68
07181008_1624_F0005,190.207MiB,R68
07181008_1624_F0006,193.194MiB,R68
07181008_1624_F0007,193.456MiB,R68
07181008_1624_F0008,197.633MiB,R68
07181008_1624_F0009,198.939MiB,R68
07181008_1624_F0010,159.036MiB,R68
07181008_1634_F0001,53.576MiB,R68
07181008_1634_F0002,197.368MiB,R68
07181008_1634_F0003,190.632MiB,R68
07181008_1634_F0004,191.395MiB,R68
07181008_1634_F0005,189.454MiB,R68
07181008_1634_F0006,193.583MiB,R68
07181008_1634_F0007,190.064MiB,R68
07181008_1634_F0008,191.697MiB,R68
07181008_1634_F0009,194.130MiB,R68
07181008_1634_F0010,171.673MiB,R68
07181008_1644_F0001,50.253MiB,R68
07181008_1644_F0002,198.748MiB,R68
07181008_1644_F0003,193.248MiB,R68
07181008_1644_F0004,194.056MiB,R68
07181008_1644_F0005,190.325MiB,R68
07181008_1644_F0006,193.949MiB,R68
07181008_1644_F0007,195.985MiB,R68
07181008_1644_F0008,188.236MiB,R68
07181008_1644_F0009,196.587MiB,R68
07181008_1644_F0010,164.127MiB,R68
07181008_1744_F0001,47.582MiB,R68
07181008_1744_F0002,184.962MiB,R68
07181008_1744_F0003,188.093MiB,R68
07181008_1744_F0004,182.884MiB,R68
07181008_1744_F0005,186.936MiB,R68
07181008_1744_F0006,183.954MiB,R68
07181008_1744_F0007,186.653MiB,R68
07181008_1744_F0008,186.513MiB,R68
07181008_1744_F0009,190.532MiB,R68
07181008_1744_F0010,169.914MiB,R68
07181008_1754_F0001,47.372MiB,R68
07181008_1754_F0002,197.334MiB,R68
07181008_1754_F0003,193.889MiB,R68
07181008_1754_F0004,197.311MiB,R68
07181008_1754_F0005,191.629MiB,R68
07181008_1754_F0006,193.473MiB,R68
07181008_1754_F0007,190.753MiB,R68
07181008_1754_F0008,193.094MiB,R68
07181008_1754_F0009,196.130MiB,R68
07181008_1754_F0010,158.372MiB,R68
07181008_1805_F0001,52.966MiB,R68
07181008_1805_F0002,194.553MiB,R68
07181008_1805_F0003,194.843MiB,R68
07181008_1805_F0004,194.667MiB,R68
07181008_1805_F0005,192.779MiB,R68
07181008_1805_F0006,193.522MiB,R68
07181008_1805_F0007,189.001MiB,R68
07181008_1805_F0008,197.677MiB,R68
07181008_1805_F0009,190.228MiB,R68
07181008_1805_F0010,179.589MiB,R68
07181008_1815_F0001,54.470MiB,R68
07181008_1815_F0002,199.151MiB,R68
07181008_1815_F0003,192.465MiB,R68
07181008_1815_F0004,194.303MiB,R68
07181008_1815_F0005,194.564MiB,R68
07181008_1815_F0006,194.274MiB,R68
07181008_1815_F0007,194.193MiB,R68
07181008_1815_F0008,193.608MiB,R68
07181008_1815_F0009,192.499MiB,R68
07181008_1815_F0010,151.383MiB,R68
07181008_1825_F0001,52.355MiB,R68
07181008_1825_F0002,186.890MiB,R68
07181008_1825_F0003,182.930MiB,R68
07181008_1825_F0004,182.118MiB,R68
07181008_1825_F0005,188.390MiB,R68
07181008_1825_F0006,196.551MiB,R68
07181008_1825_F0007,194.114MiB,R68
07181008_1825_F0008,190.997MiB,R68
07181008_1825_F0009,195.329MiB,R68
07181008_1825_F0010,173.392MiB,R68
07181008_1835_F0001,52.547MiB,R68
07181008_1835_F0002,196.038MiB,R68
07181008_1835_F0003,192.906MiB,R68
07181008_1835_F0004,192.585MiB,R68
07181008_1835_F0005,193.682MiB,R68
07181008_1835_F0006,194.113MiB,R68
07181008_1835_F0007,193.532MiB,R68
07181008_1835_F0008,193.039MiB,R68
07181008_1835_F0009,194.609MiB,R68
07181008_1835_F0010,160.121MiB,R68
07181008_1845_F0001,54.756MiB,R68
07181008_1845_F0002,197.680MiB,R68
07181008_1845_F0003,190.317MiB,R68
07181008_1845_F0004,196.112MiB,R68
07181008_1845_F0005,194.808MiB,R68
07181008_1845_F0006,191.267MiB,R68
07181008_1845_F0007,196.376MiB,R68
07181008_1845_F0008,193.716MiB,R68
07181008_1845_F0009,195.682MiB,R68
07181008_1845_F0010,160.382MiB,R68
07181008_1855_F0001,55.216MiB,R68
07181008_1855_F0002,196.857MiB,R68
07181008_1855_F0003,192.017MiB,R68
07181008_1855_F0004,195.157MiB,R68
07181008_1855_F0005,194.233MiB,R68
07181008_1855_F0006,196.877MiB,R68
07181008_1855_F0007,195.379MiB,R68
07181008_1855_F0008,192.606MiB,R68
07181008_1855_F0009,194.061MiB,R68
07181008_1855_F0010,160.608MiB,R68
07181008_1905_F0001,47.830MiB,R68
07181008_1905_F0002,196.686MiB,R68
07181008_1905_F0003,192.393MiB,R68
07181008_1905_F0004,190.175MiB,R68
07181008_1905_F0005,193.102MiB,R68
07181008_1905_F0006,189.167MiB,R68
07181008_1905_F0007,193.511MiB,R68
07181008_1905_F0008,195.779MiB,R68
07181008_1905_F0009,191.485MiB,R68
07181008_1905_F0010,175.606MiB,R68
07181008_1915_F0001,50.305MiB,R68
07181008_1915_F0002,198.732MiB,R68
07181008_1915_F0003,190.321MiB,R68
07181008_1915_F0004,187.465MiB,R68
07181008_1915_F0005,194.931MiB,R68
07181008_1915_F0006,189.994MiB,R68
07181008_1915_F0007,188.672MiB,R68
07181008_1915_F0008,190.369MiB,R68
07181008_1915_F0009,194.182MiB,R68
07181008_1915_F0010,171.681MiB,R68
07181008_1925_F0001,55.889MiB,R68
07181008_1925_F0002,197.858MiB,R68
07181008_1925_F0003,192.842MiB,R68
07181008_1925_F0004,192.027MiB,R68
07181008_1925_F0005,190.013MiB,R68
07181008_1925_F0006,194.384MiB,R68
07181008_1925_F0007,198.102MiB,R68
07181008_1925_F0008,193.559MiB,R68
07181008_1925_F0009,194.277MiB,R68
07181008_1925_F0010,164.853MiB,R68
07181008_1936_F0001,49.834MiB,R68
07181008_1936_F0002,195.011MiB,R68
07181008_1936_F0003,190.342MiB,R68
07181008_1936_F0004,193.292MiB,R68
07181008_1936_F0005,197.188MiB,R68
07181008_1936_F0006,186.824MiB,R68
07181008_1936_F0007,194.143MiB,R68
07181008_1936_F0008,193.284MiB,R68
07181008_1936_F0009,193.944MiB,R68
07181008_1936_F0010,171.645MiB,R68
07181008_2037_F0001,49.811MiB,R68
07181008_2037_F0002,194.654MiB,R68
07181008_2037_F0003,193.139MiB,R68
07181008_2037_F0004,191.378MiB,R68
07181008_2037_F0005,193.773MiB,R68
07181008_2037_F0006,193.982MiB,R68
07181008_2037_F0007,197.302MiB,R68
07181008_2037_F0008,189.620MiB,R68
07181008_2037_F0009,194.821MiB,R68
07181008_2037_F0010,164.383MiB,R68
07181008_2047_F0001,50.298MiB,R68
07181008_2047_F0002,194.701MiB,R68
07181008_2047_F0003,194.359MiB,R68
07181008_2047_F0004,194.792MiB,R68
07181008_2047_F0005,197.694MiB,R68
07181008_2047_F0006,192.512MiB,R68
07181008_2047_F0007,193.191MiB,R68
07181008_2047_F0008,194.357MiB,R68
07181008_2047_F0009,194.909MiB,R68
07181008_2047_F0010,146.058MiB,R68
07181008_2057_F0001,47.224MiB,R68
07181008_2057_F0002,196.657MiB,R68
07181008_2057_F0003,193.298MiB,R68
07181008_2057_F0004,193.866MiB,R68
07181008_2057_F0005,193.612MiB,R68
07181008_2057_F0006,196.433MiB,R68
07181008_2057_F0007,192.747MiB,R68
07181008_2057_F0008,191.465MiB,R68
07181008_2057_F0009,192.524MiB,R68
07181008_2057_F0010,159.473MiB,R68
07181008_2107_F0001,55.435MiB,R68
07181008_2107_F0002,195.325MiB,R68
07181008_2107_F0003,193.104MiB,R68
07181008_2107_F0004,193.281MiB,R68
07181008_2107_F0005,190.201MiB,R68
07181008_2107_F0006,181.795MiB,R68
07181008_2107_F0007,182.576MiB,R68
07181008_2107_F0008,183.743MiB,R68
07181008_2107_F0009,182.785MiB,R68
07181008_2107_F0010,158.268MiB,R68
07181008_2117_F0001,48.083MiB,R68
07181008_2117_F0002,184.920MiB,R68
07181008_2117_F0003,181.581MiB,R68
07181008_2117_F0004,192.871MiB,R68
07181008_2117_F0005,194.755MiB,R68
07181008_2117_F0006,193.853MiB,R68
07181008_2117_F0007,189.975MiB,R68
07181008_2117_F0008,192.459MiB,R68
07181008_2117_F0009,195.581MiB,R68
07181008_2117_F0010,160.546MiB,R68
07181008_2127_F0001,46.906MiB,R68
07181008_2127_F0002,194.774MiB,R68
07181008_2127_F0003,182.312MiB,R68
07181008_2127_F0004,183.937MiB,R68
07181008_2127_F0005,182.397MiB,R68
07181008_2127_F0006,184.262MiB,R68
07181008_2127_F0007,182.097MiB,R68
07181008_2127_F0008,180.901MiB,R68
07181008_2127_F0009,187.393MiB,R68
07181008_2127_F0010,149.982MiB,R68
07181008_2137_F0001,45.241MiB,R68
07181008_2137_F0002,190.593MiB,R68
07181008_2137_F0003,190.428MiB,R68
07181008_2137_F0004,191.463MiB,R68
07181008_2137_F0005,192.895MiB,R68
07181008_2137_F0006,196.436MiB,R68
07181008_2137_F0007,195.172MiB,R68
07181008_2137_F0008,194.664MiB,R68
07181008_2137_F0009,190.523MiB,R68
07181008_2137_F0010,159.077MiB,R68
07181008_2147_F0001,48.283MiB,R68
07181008_2147_F0002,196.229MiB,R68
07181008_2147_F0003,195.939MiB,R68
07181008_2147_F0004,193.936MiB,R68
07181008_2147_F0005,191.856MiB,R68
07181008_2147_F0006,195.468MiB,R68
07181008_2147_F0007,191.910MiB,R68
07181008_2147_F0008,184.314MiB,R68
07181008_2147_F0009,181.874MiB,R68
07181008_2147_F0010,147.209MiB,R68
07181008_2158_F0001,48.631MiB,R68
07181008_2158_F0002,185.375MiB,R68
07181008_2158_F0003,182.008MiB,R68
07181008_2158_F0004,183.149MiB,R68
07181008_2158_F0005,182.645MiB,R68
07181008_2158_F0006,187.124MiB,R68
07181008_2158_F0007,189.149MiB,R68
07181008_2158_F0008,190.805MiB,R68
07181008_2158_F0009,189.859MiB,R68
07181008_2158_F0010,145.609MiB,R68
07181008_2208_F0001,49.852MiB,R68
07181008_2208_F0002,195.049MiB,R68
07181008_2208_F0003,193.249MiB,R68
07181008_2208_F0004,190.446MiB,R68
07181008_2208_F0005,190.664MiB,R68
07181008_2208_F0006,193.830MiB,R68
07181008_2208_F0007,193.068MiB,R68
07181008_2208_F0008,196.102MiB,R68
07181008_2208_F0009,194.113MiB,R68
07181008_2208_F0010,157.013MiB,R68
07181008_2218_F0001,49.633MiB,R68
07181008_2218_F0002,197.550MiB,R68
07181008_2218_F0003,193.981MiB,R68
07181008_2218_F0004,188.285MiB,R68
07181008_2218_F0005,185.213MiB,R68
07181008_2218_F0006,180.442MiB,R68
07181008_2218_F0007,185.726MiB,R68
07181008_2218_F0008,187.383MiB,R68
07181008_2218_F0009,181.612MiB,R68
07181008_2218_F0010,143.198MiB,R68
07181008_2228_F0001,49.578MiB,R68
07181008_2228_F0002,193.091MiB,R68
07181008_2228_F0003,191.172MiB,R68
07181008_2228_F0004,187.313MiB,R68
07181008_2228_F0005,187.825MiB,R68
07181008_2228_F0006,192.261MiB,R68
07181008_2228_F0007,195.922MiB,R68
07181008_2228_F0008,193.046MiB,R68
07181008_2228_F0009,193.473MiB,R68
07181008_2228_F0010,160.293MiB,R68
07181008_2328_F0001,49.584MiB,R68
07181008_2328_F0002,195.328MiB,R68
07181008_2328_F0003,193.700MiB,R68
07181008_2328_F0004,194.778MiB,R68
07181008_2328_F0005,192.173MiB,R68
07181008_2328_F0006,193.218MiB,R68
07181008_2328_F0007,190.407MiB,R68
07181008_2328_F0008,186.388MiB,R68
07181008_2328_F0009,182.414MiB,R68
07181008_2328_F0010,142.800MiB,R68
07181008_2338_F0001,47.055MiB,R68
07181008_2338_F0002,186.360MiB,R68
07181008_2338_F0003,183.347MiB,R68
07181008_2338_F0004,185.779MiB,R68
07181008_2338_F0005,189.568MiB,R68
07181008_2338_F0006,185.940MiB,R68
07181008_2338_F0007,187.761MiB,R68
07181008_2338_F0008,187.450MiB,R68
07181008_2338_F0009,190.957MiB,R68
07181008_2338_F0010,156.646MiB,R68
07181008_2348_F0001,53.648MiB,R68
07181008_2348_F0002,196.135MiB,R68
07181008_2348_F0003,192.399MiB,R68
07181008_2348_F0004,195.400MiB,R68
07181008_2348_F0005,193.448MiB,R68
07181008_2348_F0006,192.700MiB,R68
07181008_2348_F0007,193.813MiB,R68
07181008_2348_F0008,194.017MiB,R68
07181008_2348_F0009,194.220MiB,R68
07181008_2348_F0010,159.921MiB,R68
07181008_2359_F0001,47.068MiB,R68
07181008_2359_F0002,181.386MiB,R68
07181008_2359_F0003,178.629MiB,R68
07181008_2359_F0004,179.549MiB,R68
07181008_2359_F0005,179.281MiB,R68
07181008_2359_F0006,178.945MiB,R68
07181008_2359_F0007,176.439MiB,R68
07181008_2359_F0008,181.721MiB,R68
07181008_2359_F0009,181.687MiB,R68
